metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,2.760326666666667,0.05039988315683096,2.6851833333333333,2.865283333333333,637.8,637,638,14.4,2.934048734310431,,10,0.9996865203761754
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.97166,0.2091353426744402,2.6653000000000002,3.37885,636.7,633,638,29.919999999999998,5.8743100461687,,10,0.9979623824451411
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,2.7451516666666667,0.06849790906514083,2.5982833333333333,2.8113333333333332,638.0,638,638,15.528333333333332,8.525720164360761,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,random,random,10,2.7056449999999996,0.053951872157129536,2.612616666666667,2.786083333333333,638.0,638,638,10.346666666666668,2.754354576993033,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,False,none,none,10,2.9788699999999997,0.25002218787959357,2.7472833333333333,3.5505,637.0,635,638,30.93,12.25270894713532,,10,0.9984326018808778
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,2.7592333333333334,0.04385495030970477,2.701516666666667,2.8383,638.0,638,638,14.165000000000001,3.033287036683733,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.944755,0.2045615322999747,2.6653000000000002,3.2822,636.9,635,638,26.764999999999997,8.558918711272637,,10,0.9982758620689655
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,2.760315,0.0703567323066116,2.6563999999999997,2.8374333333333337,638.0,638,638,16.846666666666668,8.372838950963136,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,random,random,10,2.707581666666667,0.05288989637812575,2.612616666666667,2.786083333333333,638.0,638,638,11.251666666666667,2.4510825272837216,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,False,none,none,10,2.9932366666666668,0.24587293614465813,2.73825,3.478,636.9,635,638,32.65833333333333,10.127231502302816,,10,0.9982758620689655
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,2.760326666666667,0.05039988315683096,2.6851833333333333,2.865283333333333,637.8,637,638,14.4,2.934048734310431,,10,0.9996865203761754
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.949841666666667,0.19170314890314857,2.6653000000000002,3.2554000000000003,636.9,635,638,29.77,5.633808877583247,,10,0.9982758620689655
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,2.74168,0.07007756408191089,2.5982833333333333,2.8113333333333332,638.0,638,638,14.785,8.566632259622502,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,random,random,10,2.7041999999999997,0.05363841734069727,2.612616666666667,2.786083333333333,638.0,638,638,10.346666666666668,2.754354576993033,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,False,none,none,10,2.96454,0.23044294427884154,2.7472833333333333,3.478,637.0,635,638,29.07833333333333,8.700408142831682,,10,0.9984326018808778
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,2.7592333333333334,0.04385495030970477,2.701516666666667,2.8383,638.0,638,638,14.165000000000001,3.033287036683733,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.953825,0.2253212558742859,2.6653000000000002,3.3827833333333337,637.1,636,638,27.55,9.170669159854485,,10,0.99858934169279
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,2.760315,0.0703567323066116,2.6563999999999997,2.8374333333333337,638.0,638,638,16.846666666666668,8.372838950963134,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,random,random,10,2.7112783333333335,0.051336144734220504,2.612616666666667,2.786083333333333,638.0,638,638,10.95,2.4202336383493086,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,False,none,none,10,3.006638333333333,0.24258109577577933,2.73825,3.4962500000000003,636.9,635,638,32.805,10.23068505363481,,10,0.9982758620689655
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,2.760326666666667,0.05039988315683096,2.6851833333333333,2.865283333333333,637.8,637,638,14.4,2.934048734310431,,10,0.9996865203761754
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.97166,0.2091353426744402,2.6653000000000002,3.37885,636.7,633,638,29.919999999999998,5.8743100461687,,10,0.9979623824451411
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,2.7451516666666667,0.06849790906514083,2.5982833333333333,2.8113333333333332,638.0,638,638,15.528333333333332,8.525720164360761,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,random,random,10,2.7056449999999996,0.053951872157129536,2.612616666666667,2.786083333333333,638.0,638,638,10.346666666666668,2.754354576993033,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,False,none,none,10,2.9788699999999997,0.25002218787959357,2.7472833333333333,3.5505,637.0,635,638,30.93,12.25270894713532,,10,0.9984326018808778
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,2.7592333333333334,0.04385495030970477,2.701516666666667,2.8383,638.0,638,638,14.165000000000001,3.033287036683733,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.944755,0.2045615322999747,2.6653000000000002,3.2822,636.9,635,638,26.764999999999997,8.558918711272637,,10,0.9982758620689655
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,2.760315,0.0703567323066116,2.6563999999999997,2.8374333333333337,638.0,638,638,16.846666666666668,8.372838950963136,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,random,random,10,2.707581666666667,0.05288989637812575,2.612616666666667,2.786083333333333,638.0,638,638,11.251666666666667,2.4510825272837216,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,0,1,2000,False,none,none,10,2.9932366666666668,0.24587293614465813,2.73825,3.478,636.9,635,638,32.65833333333333,10.127231502302816,,10,0.9982758620689655
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,2.760326666666667,0.05039988315683096,2.6851833333333333,2.865283333333333,637.8,637,638,14.4,2.934048734310431,,10,0.9996865203761754
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.949841666666667,0.19170314890314852,2.6653000000000002,3.2554000000000003,636.9,635,638,29.77,5.633808877583247,,10,0.9982758620689655
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,2.74168,0.07007756408191089,2.5982833333333333,2.8113333333333332,638.0,638,638,14.785,8.566632259622502,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,0,1,2000,True,random,random,10,2.7041999999999997,0.05363841734069727,2.612616666666667,2.786083333333333,638.0,638,638,10.346666666666668,2.754354576993033,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,1,1,2000,False,none,none,10,2.96454,0.23044294427884154,2.7472833333333333,3.478,637.0,635,638,29.07833333333333,8.700408142831682,,10,0.9984326018808778
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,2.7592333333333334,0.04385495030970477,2.701516666666667,2.8383,638.0,638,638,14.165000000000001,3.033287036683733,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,2.953825,0.2253212558742859,2.6653000000000002,3.3827833333333337,637.1,636,638,27.55,9.170669159854487,,10,0.99858934169279
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,2.760315,0.0703567323066116,2.6563999999999997,2.8374333333333337,638.0,638,638,16.846666666666668,8.372838950963136,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,1,4,1,1,2000,True,random,random,10,2.7112783333333335,0.051336144734220504,2.612616666666667,2.786083333333333,638.0,638,638,10.95,2.4202336383493086,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,0,1,2000,False,none,none,10,3.9075933333333333,0.06932132962328959,3.8005166666666668,4.0051000000000005,638.0,638,638,10.928333333333333,6.671035836794949,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,3.896373333333333,0.053689210930785276,3.7932833333333336,3.953733333333333,638.0,638,638,7.075,1.2150102880222864,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,3.8999099999999998,0.049968256096085385,3.81495,3.9816833333333337,637.9,637,638,11.668333333333333,6.470943841321051,,10,0.9998432601880878
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,3.896008333333333,0.06811919031745862,3.813483333333333,4.052449999999999,638.0,638,638,7.151666666666666,1.5363587302932045,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,0,1,2000,True,random,random,10,3.8595883333333334,0.06629577479879725,3.7876499999999997,3.9534666666666665,638.0,638,638,7.6083333333333325,1.546626156876898,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,1,1,2000,False,none,none,10,3.8930416666666665,0.0729995950648333,3.798983333333333,4.052383333333333,638.0,638,638,9.651666666666667,4.561807701577615,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,3.89452,0.07567744163777941,3.7932833333333336,4.015916666666667,638.0,638,638,8.331666666666667,2.2250738647747634,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,3.892256666666667,0.05058467976730195,3.81495,3.9566666666666666,638.0,638,638,10.583333333333334,4.383005902430516,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,3.9041916666666667,0.06612047611074127,3.8449833333333334,4.0549333333333335,638.0,638,638,8.440000000000001,1.9939135783741209,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,0,4,1,1,2000,True,random,random,10,3.8660283333333334,0.06481279930464118,3.765516666666667,3.9404833333333333,638.0,638,638,9.831666666666667,2.7595227937784306,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,0,1,2000,False,none,none,10,3.9075933333333333,0.06932132962328959,3.8005166666666668,4.0051000000000005,638.0,638,638,10.928333333333333,6.671035836794949,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,3.896373333333333,0.05368921093078528,3.7932833333333336,3.953733333333333,638.0,638,638,7.075,1.2150102880222864,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,3.8999099999999998,0.049968256096085385,3.81495,3.9816833333333337,637.9,637,638,11.668333333333333,6.470943841321051,,10,0.9998432601880878
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,3.896008333333333,0.06811919031745862,3.813483333333333,4.052449999999999,638.0,638,638,7.151666666666666,1.5363587302932045,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,0,1,2000,True,random,random,10,3.8595883333333334,0.06629577479879725,3.7876499999999997,3.9534666666666665,638.0,638,638,7.6083333333333325,1.546626156876898,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,1,1,2000,False,none,none,10,3.8930416666666665,0.0729995950648333,3.798983333333333,4.052383333333333,638.0,638,638,9.651666666666667,4.561807701577615,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,3.89452,0.07567744163777947,3.7932833333333336,4.015916666666667,638.0,638,638,8.331666666666667,2.2250738647747634,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,3.892256666666667,0.05058467976730194,3.81495,3.9566666666666666,638.0,638,638,10.583333333333332,4.383005902430516,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,3.9041916666666667,0.06612047611074127,3.8449833333333334,4.0549333333333335,638.0,638,638,8.440000000000001,1.9939135783741209,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,greedy,1,4,1,1,2000,True,random,random,10,3.8660283333333334,0.06481279930464118,3.765516666666667,3.9404833333333333,638.0,638,638,9.831666666666667,2.7595227937784306,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,0,1,2000,False,none,none,10,3.9075933333333333,0.06932132962328959,3.8005166666666668,4.0051000000000005,638.0,638,638,10.928333333333333,6.671035836794949,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,3.896373333333333,0.05368921093078528,3.7932833333333336,3.953733333333333,638.0,638,638,7.075,1.2150102880222864,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,3.8999099999999998,0.04996825609608534,3.81495,3.9816833333333337,637.9,637,638,11.668333333333333,6.470943841321051,,10,0.9998432601880878
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,3.896008333333333,0.06811919031745862,3.813483333333333,4.052449999999999,638.0,638,638,7.151666666666666,1.5363587302932045,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,0,1,2000,True,random,random,10,3.8595883333333334,0.06629577479879725,3.7876499999999997,3.9534666666666665,638.0,638,638,7.6083333333333325,1.546626156876898,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,1,1,2000,False,none,none,10,3.8930416666666665,0.0729995950648333,3.798983333333333,4.052383333333333,638.0,638,638,9.651666666666667,4.561807701577615,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,3.89452,0.07567744163777941,3.7932833333333336,4.015916666666667,638.0,638,638,8.331666666666667,2.2250738647747634,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,3.892256666666667,0.05058467976730195,3.81495,3.9566666666666666,638.0,638,638,10.583333333333334,4.383005902430516,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,3.9041916666666667,0.06612047611074127,3.8449833333333334,4.0549333333333335,638.0,638,638,8.440000000000001,1.9939135783741209,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,0,4,1,1,2000,True,random,random,10,3.8660283333333334,0.06481279930464118,3.765516666666667,3.9404833333333333,638.0,638,638,9.831666666666667,2.7595227937784306,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,0,1,2000,False,none,none,10,3.9075933333333333,0.06932132962328959,3.8005166666666668,4.0051000000000005,638.0,638,638,10.928333333333333,6.671035836794949,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,3.896373333333333,0.05368921093078528,3.7932833333333336,3.953733333333333,638.0,638,638,7.075,1.2150102880222864,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,3.8999099999999998,0.049968256096085385,3.81495,3.9816833333333337,637.9,637,638,11.668333333333333,6.470943841321051,,10,0.9998432601880878
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,3.896008333333333,0.06811919031745862,3.813483333333333,4.052449999999999,638.0,638,638,7.151666666666666,1.5363587302932045,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,0,1,2000,True,random,random,10,3.8595883333333334,0.06629577479879725,3.7876499999999997,3.9534666666666665,638.0,638,638,7.6083333333333325,1.546626156876898,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,1,1,2000,False,none,none,10,3.8930416666666665,0.0729995950648333,3.798983333333333,4.052383333333333,638.0,638,638,9.651666666666667,4.561807701577615,,10,1.0
Client Waiting Time [min],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,3.89452,0.07567744163777941,3.7932833333333336,4.015916666666667,638.0,638,638,8.331666666666667,2.2250738647747634,,10,1.0
