taxiCount,clientCount,taxiSeatCount,spawnScenario,level,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct,normalizedWaitingIndex,factor
39,638,1,SPATIAL_IMBALANCE,1,6.475509722222222,12.990051703703703,99.9440193711111,0.9547196098920238,0.012202777777777778,0.1533927777777778,6.260300143346414,1.931872462593537,95.47196098920237,1.2570316412474392,0.999182606379933,p2pOverlayShortcuts
39,638,1,SPATIAL_ISLANDS,0,7.910306537037037,15.61583849074074,108.19389637277777,0.9327324973876697,0.01278722222222222,0.12279166666666666,6.851585899772342,2.1961228801001784,93.27324973876698,0.9602684971977236,1.0067759536997782,p2pOverlayShortcuts
39,638,1,SPATIAL_ISLANDS,1,7.803828287037037,15.496184074074076,108.66805838,0.9346543016370603,0.012813333333333333,0.132635,6.874292615388412,2.1879535013933165,93.46543016370603,1.0351326742976068,0.9932240463002217,p2pOverlayShortcuts
1685,27762,1,BASELINE,0,3.89696912037037,35.14319721296296,407.38540947499996,0.9995279918993988,3.951522222222222,403.57318999999995,24.736026113485508,13.128365943786758,99.95279918993988,10.213106932068373,1.0022917762289982,p2pOverlayShortcuts
1685,27762,1,BASELINE,1,3.879148,35.131007851851855,407.80645509333334,0.9995559277669717,3.957519444444445,419.75685888888887,24.761025134022237,13.145401586831857,99.95559277669716,10.606564662067356,0.9977082237710019,p2pOverlayShortcuts
1685,27762,1,RUSH_HOUR,0,18.109602074074076,47.9910277037037,328.8820559661111,0.9850813662160107,5.956180555555555,1571.4769927777777,20.246308786596334,20.868709252216686,98.50813662160107,26.38397171005841,1.0152931688844453,p2pOverlayShortcuts
1685,27762,1,RUSH_HOUR,1,17.564039055555558,47.4240060462963,330.88818284111113,0.9866834962258564,7.432511111111111,3127.2689588888893,20.34031875888783,25.657289293046045,98.66834962258564,42.07553695027551,0.9847068311155549,p2pOverlayShortcuts
1685,27762,1,SPATIAL_IMBALANCE,0,51.169738898148154,76.42043625925926,355.53732183277776,0.8440082166670669,6.520539444444445,1082.8830699999999,23.893839457143162,30.778503413511746,84.40082166670669,16.607262009934246,1.0455670499772034,p2pOverlayShortcuts
1685,27762,1,SPATIAL_IMBALANCE,1,46.70966328703703,71.54074471296296,367.08743406555556,0.8731119475862289,6.814914444444445,1503.305402222222,24.291086380035498,29.709126870397046,87.31119475862289,22.05905025627614,0.9544329500227966,p2pOverlayShortcuts
1685,27762,1,SPATIAL_ISLANDS,0,83.2676558425926,111.83862271296296,329.5345538161111,0.7663308759375325,8.411028333333334,1228.6435355555554,23.022489558836273,46.85049433364238,76.63308759375325,14.607530576093513,1.062714483094752,p2pOverlayShortcuts
