series,selectedConfig,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,runIndex,worldSeed,tickBlock,servedRequestsSum,finishedRequestsSum,waitingTimeSum,waitingTimeCount,rows,activeClientsMean,servedRequestsMean,finishedRequestsMean,calcTimeMillisMean,waitingTimeAvg
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,8,7,81,6,13,25.583333333333332,6,1,6.0,6.0,13.0,0.002887,4.263888888888888
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,8,7,82,1,2,0.5166666666666667,1,1,1.0,1.0,2.0,0.002869,0.5166666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,8,7,83,11,7,50.916666666666664,11,1,8.0,11.0,7.0,0.003037,4.628787878787879
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,8,7,84,10,12,46.68333333333333,10,1,8.0,10.0,12.0,0.002879,4.668333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,8,7,85,6,4,16.866666666666667,6,1,4.0,6.0,4.0,0.002912,2.8111111111111113
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,8,7,86,6,8,20.066666666666666,6,1,5.0,6.0,8.0,0.002869,3.3444444444444446
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,8,7,87,0,2,0.0,0,1,2.0,0.0,2.0,0.002768,
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,0,8,3,13.1,8,1,3.0,8.0,3.0,0.002247,1.6375
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,1,2,6,2.8666666666666667,2,1,2.0,2.0,6.0,0.002159,1.4333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,2,5,5,10.283333333333333,5,1,4.0,5.0,5.0,0.002198,2.0566666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,3,8,7,16.833333333333332,8,1,4.0,8.0,7.0,0.0022,2.1041666666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,4,10,6,26.416666666666668,10,1,6.0,10.0,6.0,0.002294,2.6416666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,5,4,8,6.183333333333334,4,1,3.0,4.0,8.0,0.002196,1.5458333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,6,9,5,19.45,9,1,3.0,9.0,5.0,0.002314,2.161111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,7,6,8,18.65,6,1,5.0,6.0,8.0,0.002267,3.108333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,8,8,8,28.466666666666665,8,1,4.0,8.0,8.0,0.002215,3.558333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,9,5,6,13.766666666666667,5,1,4.0,5.0,6.0,0.002273,2.7533333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,10,8,8,27.716666666666665,8,1,5.0,8.0,8.0,0.002276,3.464583333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,11,8,7,31.8,8,1,6.0,8.0,7.0,0.002287,3.975
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,12,7,9,9.783333333333333,7,1,4.0,7.0,9.0,0.002305,1.3976190476190475
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,13,6,5,18.8,6,1,3.0,6.0,5.0,0.002264,3.1333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,14,7,7,17.3,7,1,3.0,7.0,7.0,0.002348,2.4714285714285715
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,15,10,9,34.666666666666664,10,1,6.0,10.0,9.0,0.002262,3.4666666666666663
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,16,7,7,13.516666666666667,7,1,5.0,7.0,7.0,0.002293,1.930952380952381
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,17,7,8,22.5,7,1,4.0,7.0,8.0,0.002247,3.2142857142857144
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,18,6,6,16.233333333333334,6,1,3.0,6.0,6.0,0.002252,2.7055555555555557
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,19,13,8,45.75,13,1,6.0,13.0,8.0,0.002418,3.519230769230769
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,20,6,12,14.35,6,1,5.0,6.0,12.0,0.002305,2.3916666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,21,7,6,21.35,7,1,4.0,7.0,6.0,0.002381,3.0500000000000003
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,22,7,8,26.433333333333334,7,1,4.0,7.0,8.0,0.002322,3.776190476190476
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,23,6,8,17.933333333333334,6,1,4.0,6.0,8.0,0.002224,2.988888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,24,5,1,15.983333333333333,5,1,3.0,5.0,1.0,0.002242,3.1966666666666663
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,25,7,9,20.983333333333334,7,1,5.0,7.0,9.0,0.002219,2.9976190476190476
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,26,9,8,32.083333333333336,9,1,6.0,9.0,8.0,0.002293,3.564814814814815
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,27,8,6,23.583333333333332,8,1,4.0,8.0,6.0,0.002359,2.9479166666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,28,11,12,40.55,11,1,8.0,11.0,12.0,0.002339,3.686363636363636
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,29,11,14,36.6,11,1,7.0,11.0,14.0,0.002351,3.3272727272727276
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,30,9,8,31.8,9,1,5.0,9.0,8.0,0.002338,3.533333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,31,3,2,16.616666666666667,3,1,3.0,3.0,2.0,0.002331,5.538888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,32,8,7,27.55,8,1,6.0,8.0,7.0,0.002361,3.44375
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,33,10,9,38.6,10,1,7.0,10.0,9.0,0.002372,3.8600000000000003
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,34,6,9,18.683333333333334,6,1,4.0,6.0,9.0,0.002432,3.113888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,35,5,5,22.916666666666668,5,1,4.0,5.0,5.0,0.002364,4.583333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,36,4,5,8.133333333333333,4,1,3.0,4.0,5.0,0.002508,2.033333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,37,4,2,13.583333333333334,4,1,3.0,4.0,2.0,0.002435,3.3958333333333335
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,38,5,5,29.35,5,1,3.0,5.0,5.0,0.002426,5.87
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,39,6,8,19.033333333333335,6,1,3.0,6.0,8.0,0.002434,3.1722222222222225
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,40,10,6,13.116666666666667,10,1,4.0,10.0,6.0,0.002583,1.3116666666666668
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,41,10,11,44.71666666666667,10,1,8.0,10.0,11.0,0.002585,4.471666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,42,6,9,26.266666666666666,6,1,3.0,6.0,9.0,0.002408,4.377777777777777
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,43,5,3,28.066666666666666,5,1,4.0,5.0,3.0,0.002505,5.613333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,44,5,6,25.166666666666668,5,1,4.0,5.0,6.0,0.002524,5.033333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,45,7,7,32.81666666666667,7,1,5.0,7.0,7.0,0.002506,4.688095238095238
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,46,3,3,9.8,3,1,3.0,3.0,3.0,0.002483,3.266666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,47,6,2,32.43333333333333,6,1,5.0,6.0,2.0,0.002521,5.405555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,48,7,9,36.983333333333334,7,1,5.0,7.0,9.0,0.002554,5.283333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,49,6,7,28.55,6,1,5.0,6.0,7.0,0.002563,4.758333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,50,6,6,19.583333333333332,6,1,3.0,6.0,6.0,0.002592,3.263888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,51,9,9,32.583333333333336,9,1,5.0,9.0,9.0,0.00265,3.6203703703703707
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,52,5,5,13.883333333333333,5,1,3.0,5.0,5.0,0.002651,2.7766666666666664
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,53,8,9,31.716666666666665,8,1,5.0,8.0,9.0,0.002637,3.964583333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,54,3,4,17.2,3,1,3.0,3.0,4.0,0.002614,5.733333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,55,6,7,21.583333333333332,6,1,4.0,6.0,7.0,0.002558,3.597222222222222
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,56,14,7,59.7,14,1,7.0,14.0,7.0,0.00268,4.264285714285714
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,57,5,8,17.233333333333334,5,1,5.0,5.0,8.0,0.002636,3.4466666666666668
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,58,8,9,28.75,8,1,7.0,8.0,9.0,0.002657,3.59375
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,59,8,8,46.78333333333333,8,1,6.0,8.0,8.0,0.002697,5.847916666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,60,6,6,9.45,6,1,3.0,6.0,6.0,0.002725,1.575
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,61,6,5,15.316666666666666,6,1,5.0,6.0,5.0,0.002712,2.5527777777777776
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,62,11,12,41.733333333333334,11,1,7.0,11.0,12.0,0.002722,3.793939393939394
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,63,8,8,32.38333333333333,8,1,5.0,8.0,8.0,0.00272,4.047916666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,64,7,7,32.95,7,1,5.0,7.0,7.0,0.002708,4.707142857142857
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,65,5,5,22.5,5,1,3.0,5.0,5.0,0.002703,4.5
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,66,5,7,15.45,5,1,3.0,5.0,7.0,0.002727,3.09
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,67,11,7,38.36666666666667,11,1,6.0,11.0,7.0,0.002831,3.487878787878788
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,68,13,12,60.583333333333336,13,1,8.0,13.0,12.0,0.002767,4.660256410256411
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,69,9,10,29.683333333333334,9,1,6.0,9.0,10.0,0.002714,3.2981481481481483
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,70,6,8,11.816666666666666,6,1,4.0,6.0,8.0,0.002806,1.9694444444444443
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,71,5,5,17.45,5,1,4.0,5.0,5.0,0.002766,3.4899999999999998
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,72,7,8,27.983333333333334,7,1,6.0,7.0,8.0,0.002806,3.9976190476190476
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,73,6,5,20.65,6,1,3.0,6.0,5.0,0.002777,3.4416666666666664
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,74,5,6,28.866666666666667,5,1,4.0,5.0,6.0,0.002757,5.773333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,75,9,6,35.88333333333333,9,1,6.0,9.0,6.0,0.002978,3.987037037037037
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,76,8,11,56.233333333333334,8,1,8.0,8.0,11.0,0.002832,7.029166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,77,13,9,58.86666666666667,13,1,7.0,13.0,9.0,0.002964,4.528205128205128
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,78,11,11,33.483333333333334,11,1,7.0,11.0,11.0,0.00294,3.043939393939394
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,79,6,10,29.116666666666667,6,1,6.0,6.0,10.0,0.002861,4.852777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,80,12,10,32.65,12,1,6.0,12.0,10.0,0.002852,2.720833333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,81,8,6,23.433333333333334,8,1,5.0,8.0,6.0,0.002982,2.9291666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,82,9,9,40.46666666666667,9,1,8.0,9.0,9.0,0.00287,4.496296296296297
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,83,7,11,16.9,7,1,4.0,7.0,11.0,0.002925,2.414285714285714
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,84,12,9,62.2,12,1,8.0,12.0,9.0,0.002931,5.183333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,85,5,8,25.3,5,1,4.0,5.0,8.0,0.00297,5.0600000000000005
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,86,10,9,38.233333333333334,10,1,7.0,10.0,9.0,0.002972,3.8233333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,9,8,87,0,3,0.0,0,1,1.0,0.0,3.0,0.002793,
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,0,5,2,7.266666666666667,5,1,2.0,5.0,2.0,0.00239,1.4533333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,1,6,6,9.183333333333334,6,1,2.0,6.0,6.0,0.002336,1.5305555555555557
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,2,6,8,11.85,6,1,3.0,6.0,8.0,0.002311,1.9749999999999999
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,3,3,1,5.45,3,1,2.0,3.0,1.0,0.002417,1.8166666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,4,8,7,17.216666666666665,8,1,5.0,8.0,7.0,0.002343,2.152083333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,5,8,8,22.25,8,1,3.0,8.0,8.0,0.00245,2.78125
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,6,11,10,37.45,11,1,8.0,11.0,10.0,0.002465,3.4045454545454548
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,7,9,9,32.266666666666666,9,1,6.0,9.0,9.0,0.002456,3.585185185185185
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,8,11,11,38.416666666666664,11,1,7.0,11.0,11.0,0.002428,3.492424242424242
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,9,7,10,17.683333333333334,7,1,5.0,7.0,10.0,0.002367,2.526190476190476
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,10,8,8,23.316666666666666,8,1,4.0,8.0,8.0,0.002399,2.9145833333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,11,7,6,19.166666666666668,7,1,5.0,7.0,6.0,0.002518,2.738095238095238
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,12,5,6,20.6,5,1,4.0,5.0,6.0,0.002362,4.12
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,13,9,6,47.4,9,1,6.0,9.0,6.0,0.00258,5.266666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,14,5,8,14.716666666666667,5,1,3.0,5.0,8.0,0.002383,2.9433333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,15,6,5,15.8,6,1,3.0,6.0,5.0,0.002335,2.6333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,16,6,4,28.933333333333334,6,1,3.0,6.0,4.0,0.002357,4.822222222222222
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,17,3,6,8.583333333333334,3,1,4.0,3.0,6.0,0.002372,2.861111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,18,6,6,26.133333333333333,6,1,5.0,6.0,6.0,0.002305,4.355555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,19,6,7,19.083333333333332,6,1,3.0,6.0,7.0,0.002411,3.1805555555555554
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,20,5,3,9.1,5,1,2.0,5.0,3.0,0.002427,1.8199999999999998
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,21,7,6,15.35,7,1,4.0,7.0,6.0,0.002458,2.1928571428571426
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,22,12,12,57.5,12,1,9.0,12.0,12.0,0.002537,4.791666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,23,8,8,24.533333333333335,8,1,5.0,8.0,8.0,0.002506,3.066666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,24,8,8,35.75,8,1,6.0,8.0,8.0,0.00255,4.46875
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,25,9,11,24.55,9,1,5.0,9.0,11.0,0.002814,2.727777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,26,9,7,29.716666666666665,9,1,7.0,9.0,7.0,0.00266,3.301851851851852
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,27,14,14,49.53333333333333,14,1,8.0,14.0,14.0,0.002707,3.538095238095238
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,28,8,8,20.316666666666666,8,1,5.0,8.0,8.0,0.002632,2.5395833333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,29,10,10,31.566666666666666,10,1,7.0,10.0,10.0,0.002629,3.1566666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,30,11,10,31.7,11,1,7.0,11.0,10.0,0.002697,2.881818181818182
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,31,6,6,22.516666666666666,6,1,5.0,6.0,6.0,0.002676,3.7527777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,32,11,8,41.8,11,1,8.0,11.0,8.0,0.002722,3.8
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,33,5,12,14.816666666666666,5,1,4.0,5.0,12.0,0.002576,2.9633333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,34,4,4,10.016666666666667,4,1,2.0,4.0,4.0,0.002533,2.504166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,35,10,6,31.983333333333334,10,1,6.0,10.0,6.0,0.002882,3.1983333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,36,6,9,25.316666666666666,6,1,5.0,6.0,9.0,0.002641,4.219444444444444
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,37,6,6,24.116666666666667,6,1,4.0,6.0,6.0,0.002638,4.019444444444445
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,38,9,5,20.816666666666666,9,1,6.0,9.0,5.0,0.002637,2.312962962962963
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,39,9,15,36.46666666666667,9,1,6.0,9.0,15.0,0.002516,4.051851851851852
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,40,4,1,5.183333333333334,4,1,1.0,4.0,1.0,0.002548,1.2958333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,41,4,5,4.733333333333333,4,1,3.0,4.0,5.0,0.00251,1.1833333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,42,2,3,1.5,2,1,1.0,2.0,3.0,0.002606,0.75
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,43,7,5,22.4,7,1,5.0,7.0,5.0,0.002606,3.1999999999999997
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,44,6,8,18.566666666666666,6,1,4.0,6.0,8.0,0.002728,3.0944444444444446
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,45,9,8,25.583333333333332,9,1,5.0,9.0,8.0,0.002692,2.8425925925925926
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,46,6,7,28.383333333333333,6,1,4.0,6.0,7.0,0.002669,4.730555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,47,6,4,28.533333333333335,6,1,4.0,6.0,4.0,0.002572,4.7555555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,48,8,5,33.5,8,1,7.0,8.0,5.0,0.00266,4.1875
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,49,8,10,31.383333333333333,8,1,6.0,8.0,10.0,0.002521,3.9229166666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,50,6,7,15.783333333333333,6,1,3.0,6.0,7.0,0.002689,2.6305555555555555
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,51,4,6,9.616666666666667,4,1,4.0,4.0,6.0,0.002628,2.404166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,52,6,5,14.8,6,1,4.0,6.0,5.0,0.002631,2.466666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,53,10,7,41.516666666666666,10,1,7.0,10.0,7.0,0.002706,4.151666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,54,7,10,24.383333333333333,7,1,5.0,7.0,10.0,0.002685,3.4833333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,55,2,4,5.133333333333334,2,1,1.0,2.0,4.0,0.002713,2.566666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,SPATIAL_ISLANDS,10,9,56,5,3,16.233333333333334,5,1,3.0,5.0,3.0,0.00261,3.246666666666667
