metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,rawRows,servedRatioMean
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,87001.75,86599,87410,4,136.36637931034483
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,87047.25,86599,87573,4,136.43769592476488
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,87040.0,86722,87504,4,136.42633228840126
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86971.75,86652,87356,4,136.31935736677116
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,87068.5,86599,87658,4,136.47100313479623
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,87016.25,86599,87410,4,136.3891065830721
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,3000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,87068.5,86599,87658,4,136.47100313479623
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,0,1,200,False,none,none,4,0.01,0.0,0.01,0.01,88243.75,86949,90461,4,138.31308777429467
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,87339.5,86504,88360,4,136.89576802507838
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86883.75,86497,87135,4,136.1814263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,87196.5,86490,88149,4,136.67163009404388
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,0,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86883.75,86497,87135,4,136.1814263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,1,1,200,False,none,none,4,0.01,0.0,0.01,0.01,88243.75,86949,90461,4,138.31308777429467
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,87339.5,86504,88360,4,136.89576802507838
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86918.5,86497,87274,4,136.2358934169279
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,87196.5,86490,88149,4,136.67163009404388
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,greedy,1,4,1,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86918.5,86497,87274,4,136.2358934169279
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,0,1,200,False,none,none,4,0.01,0.0,0.01,0.01,88243.75,86949,90461,4,138.31308777429467
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,87339.5,86504,88360,4,136.89576802507838
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86883.75,86497,87135,4,136.1814263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,87196.5,86490,88149,4,136.67163009404388
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,0,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86883.75,86497,87135,4,136.1814263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,1,1,200,False,none,none,4,0.01,0.0,0.01,0.01,88243.75,86949,90461,4,138.31308777429467
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,87339.5,86504,88360,4,136.89576802507838
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86918.5,86497,87274,4,136.2358934169279
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,87196.5,86490,88149,4,136.67163009404388
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,1000,nearest,1,4,1,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86918.5,86497,87274,4,136.2358934169279
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86954.25,86600,87241,4,136.29192789968653
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86874.75,86495,87237,4,136.1673197492163
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86999.25,86599,87227,4,136.36246081504703
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86902.5,86527,87277,4,136.21081504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86999.25,86599,87227,4,136.36246081504703
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86981.25,86600,87428,4,136.33424764890282
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86961.0,86495,87237,4,136.3025078369906
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86878.5,86599,87190,4,136.173197492163
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86902.5,86527,87277,4,136.21081504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86878.5,86599,87190,4,136.173197492163
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86954.25,86600,87241,4,136.29192789968653
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86874.75,86495,87237,4,136.1673197492163
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86999.25,86599,87227,4,136.36246081504703
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86902.5,86527,87277,4,136.21081504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86999.25,86599,87227,4,136.36246081504703
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86981.25,86600,87428,4,136.33424764890282
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86961.0,86495,87237,4,136.3025078369906
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86878.5,86599,87190,4,136.173197492163
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86902.5,86527,87277,4,136.21081504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,2000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86878.5,86599,87190,4,136.173197492163
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86970.5,86639,87309,4,136.31739811912226
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86993.25,86571,87356,4,136.3530564263323
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,87016.25,86599,87410,4,136.3891065830721
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86991.25,86722,87309,4,136.34992163009403
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,87022.25,86687,87356,4,136.39851097178683
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,87016.5,86600,87410,4,136.38949843260187
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86970.5,86639,87309,4,136.31739811912226
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86993.25,86571,87356,4,136.3530564263323
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,87016.25,86599,87410,4,136.3891065830721
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86991.25,86722,87309,4,136.34992163009403
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,87022.25,86687,87356,4,136.39851097178683
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,87016.5,86600,87410,4,136.38949843260187
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,2,15,3000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,87055.0,86599,87604,4,136.4498432601881
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,200,False,none,none,4,0.01,0.0,0.01,0.01,87553.0,85882,90884,4,137.23040752351096
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,86485.0,85830,87106,4,135.5564263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,86478.0,85845,87113,4,135.54545454545453
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,200,False,none,none,4,0.01,0.0,0.01,0.01,87553.0,85882,90884,4,137.23040752351096
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,86485.0,85830,87106,4,135.5564263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,86478.0,85845,87113,4,135.54545454545453
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,200,False,none,none,4,0.01,0.0,0.01,0.01,87553.0,85882,90884,4,137.23040752351096
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,86485.0,85830,87106,4,135.5564263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,86478.0,85845,87113,4,135.54545454545453
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,200,False,none,none,4,0.01,0.0,0.01,0.01,87553.0,85882,90884,4,137.23040752351096
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.01,0.0,0.01,0.01,86485.0,85830,87106,4,135.5564263322884
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.01,0.0,0.01,0.01,86478.0,85845,87113,4,135.54545454545453
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,200,True,random,random,4,0.01,0.0,0.01,0.01,86488.75,85847,87114,4,135.56230407523512
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86622.0,85984,87184,4,135.77115987460814
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86624.5,85994,87184,4,135.77507836990597
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86603.0,85933,87184,4,135.74137931034483
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86622.0,85984,87184,4,135.77115987460814
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86624.5,85994,87184,4,135.77507836990597
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86603.0,85933,87184,4,135.74137931034483
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86622.0,85984,87184,4,135.77115987460814
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86624.5,85994,87184,4,135.77507836990597
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86603.0,85933,87184,4,135.74137931034483
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86622.0,85984,87184,4,135.77115987460814
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86624.5,85994,87184,4,135.77507836990597
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86603.0,85933,87184,4,135.74137931034483
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86615.75,85984,87184,4,135.76136363636363
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86692.75,86082,87409,4,135.88205329153604
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86677.75,86082,87184,4,135.8585423197492
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86663.25,86071,87184,4,135.83581504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86704.5,86071,87184,4,135.90047021943573
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86663.25,86071,87184,4,135.83581504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86692.75,86082,87409,4,135.88205329153604
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86677.75,86082,87184,4,135.8585423197492
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86663.25,86071,87184,4,135.83581504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86704.5,86071,87184,4,135.90047021943573
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86663.25,86071,87184,4,135.83581504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,200,False,none,none,4,0.0,0.0,0.0,0.0,86692.75,86082,87409,4,135.88205329153604
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,0.0,0.0,0.0,0.0,86677.75,86082,87184,4,135.8585423197492
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,0.0,0.0,0.0,0.0,86663.25,86071,87184,4,135.83581504702195
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,0.0,0.0,0.0,0.0,86704.5,86071,87184,4,135.90047021943573
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,200,True,random,random,4,0.0,0.0,0.0,0.0,86663.25,86071,87184,4,135.83581504702195
