variant_k,kHops,spawnScenario,taxiCount,taxiSeatCount,p2pRqsRadius,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingMode,Calculation Time [millis],Client Travel Time [min],Client Waiting Time [min],Simulation Time [millis],Taxi Travel Distance [km]
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,1,none,4.2524999999999995,10521.735,8477.0175,4.72,73573.965
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg,4.6875,4683.3425,3303.245,5.42,291712.91500000004
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-revisit,3.6725000000000003,5200.3,3698.83,4.25,757634.6525
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-total,3.31,3178.47,1542.45,3.8225,441342.935
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,2000,1,4,1,random,4.725,5200.3,3698.83,5.73,757634.6525
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,0,none,3.9924999999999997,9856.115,7681.905000000001,4.445,97403.685
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg,3.5625,4320.79,2861.1175,4.0649999999999995,307439.6825
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-revisit,3.3725,4411.797500000001,2919.6175,3.96,736002.0575
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-total,2.855,2421.2575,665.44,3.3825,480098.15
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,0,random,3.3675,4411.797500000001,2919.6175,3.9650000000000003,736002.0575
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,1,none,4.095,9856.115,7681.905000000001,4.5625,97403.685
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg,3.495,4320.79,2861.1175,3.9975000000000005,307439.6825
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-revisit,3.3225,4411.797500000001,2919.6175,3.9050000000000002,736002.0575
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-total,2.7475,2421.2575,665.44,3.245,480098.15
P2PCollector+nearest (k=0),0,SPATIAL_ISLANDS,1685,1,3000,1,4,1,random,3.325,4411.797500000001,2919.6175,3.91,736002.0575
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,0,none,0.01,773.2175,295.2475,0.02,70170.14
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,0,past-avg,0.01,643.8725,183.62,0.015,118744.045
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,0,past-avg-revisit,0.01,584.9425,119.3775,0.01,265513.665
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,0,past-avg-total,0.01,613.1775,150.7825,0.01,137980.855
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,0,random,0.01,584.9425,119.3775,0.01,265513.665
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,1,none,0.01,773.2175,295.2475,0.02,70170.14
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,1,past-avg,0.01,643.8725,183.62,0.015,118744.045
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,1,past-avg-revisit,0.01,585.1575,119.5525,0.01,267658.695
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,1,past-avg-total,0.01,613.1775,150.7825,0.01,137980.855
P2PCollector+nearest (k=1),1,BASELINE,39,1,1000,1,4,1,random,0.01,585.1575,119.5525,0.01,267658.695
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,0,none,0.0,645.02,177.5075,0.01,84249.38
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,0,past-avg,0.0,633.0550000000001,163.7775,0.01,98721.79000000001
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,0,past-avg-revisit,0.0,629.1125,159.4275,0.01,107935.58
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,0,past-avg-total,0.0,636.2075,166.8975,0.01,105414.0925
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,0,random,0.0,629.1125,159.4275,0.01,107935.58
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,1,none,0.0,644.3325,176.675,0.01,84323.485
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,1,past-avg,0.0,633.4225,164.0575,0.01,98324.595
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,1,past-avg-revisit,0.0,628.715,158.9675,0.01,106726.72750000001
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,1,past-avg-total,0.0,636.2075,166.8975,0.01,105414.0925
P2PCollector+nearest (k=1),1,BASELINE,39,1,2000,1,4,1,random,0.0,628.715,158.9675,0.01,106726.72750000001
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,0,none,0.0,705.475,235.495,0.01,95123.1625
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,0,past-avg,0.0,702.1525,232.13,0.01,99592.2125
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,0,past-avg-revisit,0.0,700.7125,230.6625,0.01,103481.9625
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,0,past-avg-total,0.0,701.8774999999999,231.8275,0.01,104173.5325
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,0,random,0.0,700.7125,230.6625,0.01,103481.9625
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,1,none,0.0,705.475,235.495,0.01,95123.1625
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,1,past-avg,0.0,701.7975,231.775,0.01,99657.945
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,1,past-avg-revisit,0.0,700.9,230.8475,0.01,103465.39
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,1,past-avg-total,0.0,701.6725,231.6225,0.01,103963.3925
P2PCollector+nearest (k=1),1,BASELINE,39,1,3000,1,4,1,random,0.0,700.9,230.8475,0.01,103465.39
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,0,none,2.0525,2105.0275,234.98,2.47,266132.3875
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,0,past-avg,2.9,2343.085,509.6325,3.37,347623.6725
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,0,past-avg-revisit,1.75,1975.02,86.03999999999999,2.26,678518.455
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,0,past-avg-total,2.815,2204.5225,350.555,3.3,417917.8575
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,0,random,1.7975,1975.02,86.03999999999999,2.3175,678518.455
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,1,none,2.02,2104.505,234.595,2.4275,266168.49
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,1,past-avg,2.8649999999999998,2342.1825,509.1725,3.3375,348083.385
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,1,past-avg-revisit,1.7775,1975.1575,86.19749999999999,2.2824999999999998,678915.125
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,1,past-avg-total,2.8325,2203.9025,349.97,3.325,418173.0125
P2PCollector+nearest (k=1),1,BASELINE,1685,1,1000,1,4,1,random,1.745,1975.1575,86.19749999999999,2.255,678915.125
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,0,none,1.415,2058.415,169.73499999999999,1.83,279697.77
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,0,past-avg,2.5025,2107.3775,226.3875,2.98,362202.78500000003
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,0,past-avg-revisit,1.0525,2051.435,162.03,1.55,652049.0375
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,0,past-avg-total,1.4225,2054.2625,165.0025,1.8975,486380.1925
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,0,random,1.065,2051.435,162.03,1.56,652049.0375
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,1,none,1.4175,2058.6575000000003,170.025,1.8275,279705.7375
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,1,past-avg,2.4675000000000002,2106.8125,225.4475,2.9425,363463.485
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,1,past-avg-revisit,1.0625,2051.8824999999997,162.47500000000002,1.5550000000000002,651785.5125
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,1,past-avg-total,1.3975,2054.3225,165.0525,1.8775,485331.705
P2PCollector+nearest (k=1),1,BASELINE,1685,1,2000,1,4,1,random,1.075,2051.8824999999997,162.47500000000002,1.5725,651785.5125
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,0,none,1.025,2137.0675,247.685,1.45,291106.09750000003
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,0,past-avg,1.8375,2143.3025,254.6775,2.32,360405.0775
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,0,past-avg-revisit,1.095,2133.7625,244.35500000000002,1.6,661287.3525
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,0,past-avg-total,1.1775,2136.5975,247.2,1.65,505324.1425
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,0,random,1.09,2133.7625,244.35500000000002,1.5899999999999999,661287.3525
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,1,none,1.005,2137.6325,248.24,1.4224999999999999,291186.89749999996
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,1,past-avg,1.7075,2142.38,253.57,2.1725,360416.4075
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,1,past-avg-revisit,1.0750000000000002,2134.78,245.3725,1.5675000000000001,661285.7525000001
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,1,past-avg-total,1.175,2137.0925,247.695,1.6525,504826.02
P2PCollector+nearest (k=1),1,BASELINE,1685,1,3000,1,4,1,random,1.075,2134.78,245.3725,1.5775000000000001,661285.7525000001
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,0,none,0.01,823.4,361.4825,0.0175,67210.5025
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,0,past-avg,0.01,656.1525,208.63,0.01,111851.5925
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,0,past-avg-revisit,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,0,past-avg-total,0.01,671.5,227.21,0.01,126696.545
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,0,random,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,1,none,0.01,830.7425000000001,368.5625,0.0175,67073.3875
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,1,past-avg,0.01,656.3175,208.7975,0.01,111875.0375
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,1,past-avg-revisit,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,1,past-avg-total,0.01,670.655,226.07,0.0125,126753.47750000001
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,1000,1,4,1,random,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,0,none,0.0,639.5225,183.4275,0.01,83048.065
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,0,past-avg,0.0,635.565,179.175,0.01,99809.1225
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,0,past-avg-revisit,0.0,620.3225,162.7225,0.01,107022.475
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,0,past-avg-total,0.0,633.8575,177.4625,0.01,105954.97750000001
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,0,random,0.0,620.3225,162.7225,0.01,107022.475
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,1,none,0.0,639.395,183.2725,0.01,83078.195
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,1,past-avg,0.0,635.565,179.175,0.01,99809.1225
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,1,past-avg-revisit,0.0,620.3025,162.7025,0.01,107046.6875
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,1,past-avg-total,0.0,633.87,177.47500000000002,0.01,105956.93
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,2000,1,4,1,random,0.0,620.3025,162.7025,0.01,107046.6875
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,0,none,0.0,693.6675,235.64249999999998,0.01,93441.10250000001
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,0,past-avg,0.0,692.0425,233.8825,0.01,98219.53
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,0,past-avg-revisit,0.0,691.45,233.3275,0.01,101632.125
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,0,past-avg-total,0.0,690.6975,232.5325,0.01,100265.35
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,0,random,0.0,691.45,233.3275,0.01,101632.125
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,1,none,0.0,693.6725,235.64749999999998,0.01,93442.5
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,1,past-avg,0.0,691.3825,233.22,0.01,98011.4525
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,1,past-avg-revisit,0.0,690.7574999999999,232.64249999999998,0.01,101732.255
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,1,past-avg-total,0.0,691.3575000000001,233.2,0.01,100519.3075
P2PCollector+nearest (k=1),1,RUSH_HOUR,39,1,3000,1,4,1,random,0.0,690.7574999999999,232.64249999999998,0.01,101732.255
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,0,none,2.545,3106.835,1266.7125,2.9475,241971.9175
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,0,past-avg,3.3175,3312.0875,1583.97,3.765,292559.5225
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,0,past-avg-revisit,1.4625,2438.6724999999997,628.175,1.9275,488792.4825
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,0,past-avg-total,3.2800000000000002,3291.54,1559.4299999999998,3.7424999999999997,344365.47250000003
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,0,random,1.44,2438.6724999999997,628.175,1.9024999999999999,488792.4825
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,1,none,2.5225,3090.4375,1251.93,2.94,242581.5775
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,1,past-avg,3.34,3297.2475,1566.895,3.79,293230.11
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,1,past-avg-revisit,1.4925,2441.0475,630.8025,1.9649999999999999,491788.695
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,1,past-avg-total,3.2575000000000003,3274.1525,1542.335,3.7275,344956.4575
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,1000,1,4,1,random,1.495,2441.0475,630.8025,1.9775,491788.695
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,0,none,2.0425,2610.87,801.7850000000001,2.4699999999999998,265793.09249999997
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,0,past-avg,3.0075,3119.8075,1363.405,3.4675000000000002,297474.11
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,0,past-avg-revisit,1.33,2509.955,697.2625,1.795,448654.65
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,0,past-avg-total,3.025,3132.685,1375.4025,3.5075,349755.0725
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,0,random,1.3625,2509.955,697.2625,1.825,448654.65
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,1,none,2.1125,2605.3475,796.485,2.5425,266039.815
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,1,past-avg,2.9924999999999997,3112.015,1355.26,3.45,297833.1725
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,1,past-avg-revisit,1.3575,2510.8050000000003,698.84,1.825,448601.555
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,1,past-avg-total,2.9975,3102.6475,1345.1475,3.47,350875.245
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,2000,1,4,1,random,1.3525,2510.8050000000003,698.84,1.8075,448601.555
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,0,none,1.3925,2683.3675000000003,876.17,1.8125,277451.2875
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,0,past-avg,2.82,3056.1525,1280.9725,3.2975,306781.6775
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,0,past-avg-revisit,1.4025,2664.88,856.985,1.8675,447517.185
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,0,past-avg-total,2.7525,3061.715,1287.3025,3.23,361583.6575
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,0,random,1.405,2664.88,856.985,1.875,447517.185
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,1,none,1.4849999999999999,2680.8025,874.2925,1.905,277523.9125
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,1,past-avg,2.885,3041.4825,1265.735,3.3600000000000003,307758.03
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,1,past-avg-revisit,1.435,2664.3375,855.83,1.89,446020.025
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,1,past-avg-total,2.83,3048.2925,1273.025,3.315,362481.2375
P2PCollector+nearest (k=1),1,RUSH_HOUR,1685,1,3000,1,4,1,random,1.4125,2664.3375,855.83,1.8725,446020.025
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,0,none,0.02,1663.6075,1269.8325,0.02,37182.275
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg,0.01,512.835,120.16749999999999,0.01,103720.8475
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg-revisit,0.01,527.4675,139.3525,0.01,301945.475
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg-total,0.01,514.9125,120.7225,0.01,116737.985
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,0,random,0.01,527.4675,139.3525,0.01,301945.475
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,1,none,0.02,1643.1825,1250.7875,0.02,37879.4
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg,0.01,516.0125,125.5675,0.01,103456.4825
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg-revisit,0.01,527.455,139.3,0.01,301655.135
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg-total,0.01,514.5825,120.9975,0.01,117463.30249999999
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,1000,1,4,1,random,0.01,527.455,139.3,0.01,301655.135
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,0,none,0.0125,895.415,532.2875,0.02,70472.84
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg,0.0,557.0275,162.1875,0.01,90518.9
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-revisit,0.0,569.88,175.5675,0.01,117911.975
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-total,0.0,557.99,163.4125,0.01,95388.04000000001
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,0,random,0.0,569.88,175.5675,0.01,117911.975
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,1,none,0.01,886.83,525.215,0.02,70627.195
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg,0.0,557.2275,162.3725,0.01,90627.15
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-revisit,0.0,569.965,175.64499999999998,0.01,117655.91
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-total,0.0,558.425,163.9075,0.01,95350.33
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,1,random,0.0,569.965,175.64499999999998,0.01,117655.91
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,none,0.0,646.5675,251.4725,0.01,87302.855
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg,0.0,644.86,249.7725,0.01,90621.83
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-revisit,0.0,645.895,250.8,0.01,96133.5075
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-total,0.0,644.2275,249.13,0.01,96576.72750000001
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,random,0.0,645.895,250.8,0.01,96133.5075
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,none,0.0,645.435,250.335,0.01,87133.5275
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg,0.0,644.3199999999999,249.23,0.01,90642.4075
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-revisit,0.0,646.0025,250.9075,0.01,96127.355
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-total,0.0,644.2275,249.13,0.01,96576.72750000001
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,random,0.0,646.0025,250.9075,0.01,96127.355
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,none,3.55,8228.9575,6386.415,3.9875,82538.5475
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg,2.77,1987.0625,417.29,3.2375,352028.72250000003
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-revisit,3.66,4826.6425,3569.8575,4.2325,754695.7775000001
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-total,2.7325,1739.9175,143.05,3.2199999999999998,437483.1325
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,random,3.6675,4826.6425,3569.8575,4.2575,754695.7775000001
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,none,3.5475,8177.092500000001,6347.0775,3.985,84726.45
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg,2.7875,1976.975,406.345,3.255,352807.6625
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-revisit,3.665,4818.24,3556.9674999999997,4.2475,754499.875
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-total,2.605,1740.7425,143.9775,3.0825,436766.52
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,random,3.705,4818.24,3556.9674999999997,4.2924999999999995,754499.875
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,none,3.4525,7349.344999999999,5846.625,3.89,112806.17499999999
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg,1.63,1955.1725,372.4275,2.0775,332935.91500000004
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-revisit,3.5975,4526.174999999999,3241.7075,4.18,746663.035
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-total,1.4425,1792.5149999999999,191.04500000000002,1.9175,488080.1875
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,random,3.6550000000000002,4526.174999999999,3241.7075,4.2375,746663.035
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,none,3.4875,7267.547500000001,5776.755,3.9250000000000003,117078.1625
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg,1.635,1946.605,363.06,2.08,333428.72
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-revisit,3.6225,4516.365,3228.2574999999997,4.2075,746697.7975
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-total,1.4275,1792.6275,191.13,1.9,487526.9425
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,random,3.6125,4516.365,3228.2574999999997,4.2025,746697.7975
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,none,3.415,6513.6175,5108.4375,3.8525,145331.3475
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg,1.5025,1947.1675,353.375,1.9449999999999998,332909.4625
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-revisit,3.4225000000000003,4182.6975,2853.7775,3.9924999999999997,739748.975
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-total,1.5350000000000001,1873.2475,270.02250000000004,2.0125,494393.7425
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,random,3.46,4182.6975,2853.7775,4.0375,739748.975
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,none,3.4699999999999998,6379.505,4993.9375,3.9074999999999998,151721.9275
P2PCollector+nearest (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg,1.5325,1943.7675,349.4475,1.9725000000000001,333495.3675
