metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,sumMean,sumStd,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.091,0.009556847457887634,0.077,0.106,8041.0,829.2502637925417,88543.9,87469,89994,344.3,53.64916899014685,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.23220000000000002,0.1962010306915956,0.125,0.604,20223.6,17092.48513366165,87005.7,86564,87422,8068.8,16277.699829316589,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,2000,nearest,1,4,1,1,2000,True,random,random,10,0.1145,0.03483373205513427,0.093,0.212,9970.8,3064.675288219328,87005.3,86564,87422,646.5,1113.1804535753502,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,False,none,none,10,0.1072,0.008495750571772792,0.097,0.122,9384.1,745.6401351262625,87405.4,86916,88340,507.7,446.06801922776054,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,0.2333,0.13847747510375508,0.158,0.503,20311.2,12064.107452365559,87099.2,86636,87422,5795.3,11427.8715141729,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.1167,0.024193892709616704,0.091,0.161,10180.4,2115.002505908681,87288.9,86800,88340,764.3,1333.9615228500575,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.20249999999999999,0.10945648551923373,0.147,0.51,17622.8,9471.9109394274,87107.1,86598,87422,3713.5,8173.873598919371,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,0,1,2000,True,random,random,10,0.2761,0.19776666947581323,0.138,0.621,24047.7,17213.955056226263,87105.6,86564,87422,10912.3,16267.271095669365,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,False,none,none,10,0.1103,0.007379400758568103,0.099,0.121,9647.3,655.7362359295932,87392.9,86877,88340,467.2,250.75610106679804,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,0.2149,0.06420704357346198,0.161,0.39,18705.4,5623.842008212299,87085.0,86598,87422,2396.3,5360.163120444916,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.19870000000000002,0.1654495895028654,0.096,0.595,17406.2,14644.07239807288,87291.6,86636,88713,6833.0,14040.332443041052,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.3281,0.17808265871031165,0.183,0.617,28556.0,15433.827573079712,87101.1,86617,87426,11665.3,14268.609548780692,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,0,4,1,1,2000,True,random,random,10,0.1603,0.01271962613007509,0.147,0.189,13945.3,1104.0698498434476,87051.7,86571,87422,576.5,248.82713767683066,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,False,none,none,10,0.15499999999999997,0.14896382856996598,0.091,0.576,13551.4,13008.025285269943,87405.4,86916,88340,4724.7,12606.401020028587,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.251,0.14957866752240367,0.153,0.546,21851.2,12986.867099753761,87099.2,86636,87422,7105.8,12518.050600810193,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.1252,0.018972494710911253,0.099,0.157,10926.1,1663.5419007513924,87288.9,86800,88340,374.3,112.14083407335023,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.2539,0.1449386460234506,0.151,0.505,22107.8,12592.04133834807,87107.1,86598,87422,8493.4,12507.008419282367,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,0,1,2000,True,random,random,10,0.19039999999999999,0.1105674253817803,0.139,0.501,16586.5,9631.185968854856,87105.6,86564,87422,3428.2,8463.081889398605,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,False,none,none,10,0.17450000000000002,0.136455324394307,0.094,0.46,15243.4,11922.195940532283,87334.4,86916,88340,6048.2,11934.631175234905,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.3169,0.23449304656831274,0.163,0.898,27608.7,20446.18617004159,87085.0,86598,87422,8714.9,13208.875639340222,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.1781,0.16830953627171574,0.096,0.651,15625.2,14989.379549830903,87313.4,86636,88713,3033.0,7239.050643711662,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.24579999999999996,0.12200346078880077,0.174,0.522,21392.6,10601.432819304295,87101.1,86617,87426,5449.9,10237.312238951088,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,greedy,1,4,1,1,2000,True,random,random,10,0.26789999999999997,0.16989634094549144,0.151,0.555,23329.5,14777.51786592653,87051.7,86571,87422,9702.3,14761.83967043253,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,False,none,none,10,0.21739999999999998,0.22819689354200734,0.095,0.769,18997.1,19921.261743005467,87405.4,86916,88340,10004.5,19574.99517383224,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.2888,0.18887491451575386,0.154,0.656,25163.6,16444.53613548011,87099.2,86636,87422,10181.5,15265.84155885289,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.12109999999999999,0.016162026825590623,0.099,0.155,10571.5,1429.3573730876408,87288.9,86800,88340,477.0,302.66813509188574,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.1913,0.09926401384411394,0.146,0.473,16684.1,8662.147596808132,87107.1,86598,87422,3281.3,8836.305198818489,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,0,1,2000,True,random,random,10,0.2859,0.18822648886676685,0.139,0.603,24922.0,16426.82441076857,87105.6,86564,87422,11374.2,15508.23909912262,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,False,none,none,10,0.15239999999999998,0.14790477416980904,0.091,0.57,13287.1,12892.20284987101,87392.9,86877,88340,4181.8,11054.732669766374,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.215,0.0983316384034717,0.17,0.493,18734.4,8595.082808727842,87085.0,86598,87422,3007.3,7842.636731355087,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.1978,0.1569903040176544,0.099,0.501,17328.9,13881.041647193166,87291.6,86636,88713,6725.7,13234.722253308615,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.2987,0.24358026283844192,0.167,0.791,26010.5,21206.181049925566,87101.1,86617,87426,6100.1,11805.335314076334,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,0,4,1,1,2000,True,random,random,10,0.1534,0.006703233050799699,0.141,0.161,13348.9,588.2634424964533,87051.7,86571,87422,558.1,232.41077140844112,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,False,none,none,10,0.1137,0.01056251232740898,0.095,0.127,9937.7,947.7541934020189,87405.4,86916,88340,415.6,139.17950040624996,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,0.20790000000000003,0.11260989694022852,0.14,0.524,18120.0,9859.229460538769,87099.2,86636,87422,3757.9,9774.774796496451,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.1302,0.025463699652642783,0.103,0.173,11360.7,2217.8946999350533,87288.9,86800,88340,852.3,979.3426423428682,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.9722999999999999,2.176057701951449,0.151,7.145,84744.1,189753.6617520785,87107.1,86598,87422,69704.1,189788.96123762193,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,0,1,2000,True,random,random,10,0.24819999999999998,0.20978761747168123,0.142,0.841,21604.7,18184.461065242853,87105.6,86564,87422,7785.4,18497.267348929618,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,False,none,none,10,0.1404,0.09661975873380028,0.093,0.414,12247.3,8417.31692603607,87334.4,86916,88340,3144.0,8477.257077354418,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,0.1859,0.013876038499674335,0.163,0.209,16182.6,1187.099471634773,87085.0,86598,87422,534.8,163.4012103858339,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.1167,0.014322088612427385,0.097,0.145,10178.4,1265.1012432037035,87313.4,86636,88713,442.5,195.88049077605118,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.3116,0.21623146034849886,0.169,0.814,27115.6,18804.16773661272,87101.1,86617,87426,9108.0,13121.309318136746,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,15,3000,nearest,1,4,1,1,2000,True,random,random,10,0.1972,0.1228294210141311,0.149,0.546,17175.1,10710.265474975138,87051.7,86571,87422,3938.6,10519.192651741123,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,False,none,none,10,334.31260000000003,9.052285165145362,324.23,351.589,31049721.6,484827.8913527975,92919.0,90001,96304,48621.4,932.2743039351552,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,339.6943,22.883326710608426,294.202,365.952,33038774.8,727457.046769513,97667.3,91685,111316,231555.8,184286.45109526877,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,353.5946,12.34303544694111,335.384,375.473,32899591.0,552707.8608590016,93111.6,90222,97187,62374.6,2112.6320182285517,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,353.1762,17.405740099174174,318.83,379.167,33228041.1,676260.7711239884,94258.1,91109,104033,121914.0,139094.16975480237,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,0,1,2000,True,random,random,10,362.8315,6.752757301033885,351.189,374.703,32821515.2,564135.1946478786,90461.7,90074,90712,62312.3,15331.63750803474,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,False,none,none,10,325.7454,9.948882541382332,306.8,336.039,30252077.5,545219.63776919,92919.0,90001,96304,45382.2,1466.2714467504147,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,339.8844,22.98253820331139,305.631,369.794,33058027.5,712289.4143786168,97667.3,91685,111316,174630.8,114305.93448947046,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,346.769,11.221074309827337,329.541,365.195,32267703.1,587377.0751234206,93111.6,90222,97187,73167.6,23753.724667933657,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,349.6625,16.83427443078885,322.791,371.472,32902069.2,787291.5803997917,94258.1,91109,104033,120684.0,124430.69868181423,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,0,4,1,1,2000,True,random,random,10,352.30949999999996,7.780075038912628,335.239,363.085,31869872.2,675251.1636853357,90461.7,90074,90712,57614.9,3533.2964919462956,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,False,none,none,10,321.09340000000003,10.925669063672443,306.849,341.628,29824476.8,871224.2210667059,92919.0,90001,96304,46576.9,2216.3350353430073,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,334.95369999999997,22.357138646426943,288.59,358.077,32573845.0,427028.8604194235,97667.3,91685,111316,262455.1,158615.41129092372,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,338.7701,10.291841833327116,322.766,352.203,31527581.9,712342.6971213353,93111.6,90222,97187,68885.7,12012.602281215617,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,348.2273,16.71069198015318,317.698,365.42,32760984.9,436915.7181337403,94258.1,91109,104033,88780.4,31214.281080585177,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,random,random,10,349.2846,6.512842956634051,336.541,359.571,31597203.3,612707.5489528337,90461.7,90074,90712,66630.9,15702.822601543823,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,False,none,none,10,325.0829,12.256466433411102,311.833,347.133,30189850.9,813732.7875561351,92919.0,90001,96304,52534.7,18668.631700439822,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,346.1762,24.64982419500076,303.246,375.253,33659944.9,652935.7403467053,97667.3,91685,111316,274520.0,194061.79988630197,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,341.3458,9.958132642887085,327.32,359.82,31766359.6,601208.0340758741,93111.6,90222,97187,61979.8,2194.003079102468,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,349.6788,18.718894713334137,308.713,367.747,32888811.1,486407.5862270359,94258.1,91109,104033,75952.8,18876.371342677776,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,random,random,10,347.9269,5.014922785491761,336.058,353.74,31473637.3,427030.0950799737,90461.7,90074,90712,56125.8,3368.7103631970376,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,False,none,none,10,468.8421,16.253158055180112,444.47,495.01,43546497.0,1249386.3578574178,92919.0,90001,96304,343660.2,228522.07087125938,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,382.4871,25.253669882701093,336.56,409.684,37207305.5,965842.7340707013,97667.3,91685,111316,161715.2,115902.0079749364,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,356.206,11.764000132230153,328.406,369.052,33146471.1,699161.5011269572,93111.6,90222,97187,69571.2,16996.943292512595,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,360.6087,16.8283719688573,321.444,374.478,33925789.0,327944.7501363602,94258.1,91109,104033,165446.6,142938.44730683515,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,random,random,10,404.8752,13.289693097367664,378.357,423.49,36624623.8,1168249.2897609947,90461.7,90074,90712,168778.7,123337.46916133078,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,False,none,none,10,343.90430000000003,11.6900813232605,324.379,357.229,31941375.3,867806.7771809129,92919.0,90001,96304,50010.3,1901.0978728677344,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,362.0041,25.061509436007867,316.169,387.082,35199661.7,417427.4175752793,97667.3,91685,111316,199646.8,163322.29695557323,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,352.4904,8.957682205173882,336.313,366.336,32803739.5,440803.8696430399,93111.6,90222,97187,64299.8,8563.534132847515,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,360.3376,17.895760163296274,330.168,377.378,33901025.7,668727.6329563062,94258.1,91109,104033,86973.2,34002.64830143545,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,random,random,10,362.166,9.824833411084132,348.905,380.293,32760893.5,838171.703538024,90461.7,90074,90712,60228.5,10156.353383747317,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,False,none,none,10,338.8867,9.879854284238068,324.045,356.524,31478511.3,795328.4426048353,92919.0,90001,96304,47879.0,1591.8157347297897,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,340.6288,21.637354134818693,300.815,366.026,33135702.8,614541.1368646077,97667.3,91685,111316,237108.8,189562.60513426398,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,347.283,12.767381259374307,318.561,362.752,32309661.3,525376.2419312366,93111.6,90222,97187,62593.9,1672.0563155056177,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,345.8218,14.670999237346518,313.496,360.363,32542725.2,493881.28224971483,94258.1,91109,104033,113891.5,120089.90244465462,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,0,1,2000,True,random,random,10,352.62510000000003,7.5860073593133,337.154,362.616,31899864.6,729986.5919752228,90461.7,90074,90712,59619.1,21133.178177401,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,False,none,none,10,328.3621,7.344003184004387,317.393,340.957,30502534.1,620368.1143798503,92919.0,90001,96304,49342.2,1379.86793248887,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,343.8031,22.358969795637364,303.722,363.807,33440355.8,548503.4079385267,97667.3,91685,111316,242427.2,201131.59972228244,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,348.2079,13.832894028767486,320.884,367.602,32398638.8,842930.4942111574,93111.6,90222,97187,63644.3,1899.429683410845,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,356.3169,15.665401966329055,326.74,373.417,33530218.9,624370.2106077147,94258.1,91109,104033,89231.9,32451.070773122763,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,1000,nearest,1,4,1,1,2000,True,random,random,10,357.8722,9.441273405166848,335.54,370.412,32373716.8,858302.4700577821,90461.7,90074,90712,55986.4,815.7837676465222,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,False,none,none,10,352.2073,8.853683389791282,342.162,371.114,31900536.4,787361.0484895036,90574.3,90176,90785,74790.4,19685.388112901295,,10,
Custom Time [micros],TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,385.6574,8.073708513165153,372.393,399.609,35125700.7,735049.5261983764,91080.5,90639,91406,356192.7,207015.2078793837,,10,
