taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRqsRadius,idleRoamingMode,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct
39,638,1,SPATIAL_IMBALANCE,0,2000,random,2.9824133333333336,9.540416666666667,120.7414976,1.0,0.0043375,0.1380375,7.380749853291536,0.5889302507836991,100.0,3.182420749279539
39,638,1,SPATIAL_IMBALANCE,0,3000,none,4.2042383333333335,10.778085,87.2432843,1.0,0.00385,0.2298625,5.333053428996865,0.5310540752351097,100.0,5.970454545454546
39,638,1,SPATIAL_IMBALANCE,0,3000,past-avg,4.158535,10.732380000000001,90.7879256,1.0,0.0045625,0.2912625,5.549732129153606,0.6261363636363637,100.0,6.383835616438356
39,638,1,SPATIAL_IMBALANCE,0,3000,past-avg-revisit,4.207781666666667,10.781563333333333,88.6829239,1.0,0.0040875,0.326575,5.421056476645768,0.5653605015673981,100.0,7.989602446483181
39,638,1,SPATIAL_IMBALANCE,0,3000,past-avg-total,4.164393333333334,10.73831,91.2465437,1.0,0.003975,0.302725,5.5777667778996864,0.5510775862068965,100.0,7.6157232704402515
39,638,1,SPATIAL_IMBALANCE,0,3000,random,4.219688333333333,10.793461666666667,96.9894059,1.0,0.003775,0.2446875,5.92881948291536,0.5214537617554859,100.0,6.481788079470198
39,638,1,SPATIAL_IMBALANCE,1,1000,none,21.933965416666666,28.64443125,35.777874425,0.7005877742946709,0.02775,0.056375,3.121449173556527,5.571374784176742,70.05877742946709,0.20315315315315316
39,638,1,SPATIAL_IMBALANCE,1,1000,past-avg,1.9935504166666667,8.50779375,103.822760125,0.9980407523510972,0.008575,0.113675,6.358910604199378,1.1660025827486602,99.80407523510972,1.325655976676385
39,638,1,SPATIAL_IMBALANCE,1,1000,past-avg-revisit,21.64315708333333,28.439535,36.238826775,0.7027429467084639,0.0284875,0.054775,3.152212768415182,5.701125670643761,70.27429467084639,0.19227731461167177
39,638,1,SPATIAL_IMBALANCE,1,1000,past-avg-total,1.9879070833333334,8.50421625,103.59672144999999,0.9982366771159875,0.0083375,0.1238875,6.343822794520428,1.1395309686305592,99.82366771159874,1.4859070464767616
39,638,1,SPATIAL_IMBALANCE,1,1000,random,2.3035745833333334,8.760870416666666,295.8334563,0.9991379310344828,0.011325,0.1134,18.099434481918458,1.5458397577652387,99.91379310344828,1.0013245033112583
39,638,1,SPATIAL_IMBALANCE,1,2000,none,9.359295833333334,15.399430833333334,69.99079632499999,0.9585815047021944,0.023775,0.1199625,4.463464652540306,3.418825036862465,95.85815047021944,0.5045741324921136
39,638,1,SPATIAL_IMBALANCE,1,2000,past-avg,2.7217041666666666,9.291358333333333,91.6084026,1.0,0.0034750000000000002,0.1716375,5.599886679310345,0.4773510971786834,100.0,4.939208633093525
39,638,1,SPATIAL_IMBALANCE,1,2000,past-avg-revisit,8.251801666666665,14.342630416666667,72.7435375875,0.9691614420062695,0.0208875,0.105325,4.588169178225172,2.952144996257434,96.91614420062695,0.5042489527229204
39,638,1,SPATIAL_IMBALANCE,1,2000,past-avg-total,2.725165,9.294804166666665,91.58255135,0.9999216300940439,0.0035250000000000004,0.19942500000000002,5.598753354247969,0.48367854436204194,99.9921630094044,5.657446808510638
39,638,1,SPATIAL_IMBALANCE,1,2000,random,2.9911954166666668,9.54963,120.6932419,1.0,0.004125,0.12642499999999998,7.377800053448276,0.5683973354231975,100.0,3.0648484848484836
39,638,1,SPATIAL_IMBALANCE,1,3000,none,4.221351666666667,10.794700833333334,87.36626444999999,1.0,0.0038125000000000004,0.28825,5.34057102437304,0.5236481191222571,100.0,7.560655737704917
39,638,1,SPATIAL_IMBALANCE,1,3000,past-avg,4.144278333333333,10.7181475,90.8502534,1.0,0.0041,0.3005875,5.553542135736677,0.5580133228840125,100.0,7.33140243902439
39,638,1,SPATIAL_IMBALANCE,1,3000,past-avg-revisit,4.195480833333333,10.769085833333333,89.3656589,1.0,0.0037625,0.2576375,5.462791061285267,0.5178291536050157,100.0,6.847508305647841
39,638,1,SPATIAL_IMBALANCE,1,3000,past-avg-total,4.161651666666667,10.735540833333333,91.32932835,1.0,0.0037749999999999997,0.2502875,5.582827281583072,0.5124608150470219,100.0,6.630132450331126
39,638,1,SPATIAL_IMBALANCE,1,3000,random,4.232333333333333,10.806153333333334,96.8742989,1.0,0.0035250000000000004,0.20632499999999998,5.921783161598746,0.48230799373040756,100.0,5.853191489361701
39,638,1,SPATIAL_IMBALANCE,2,1000,none,21.953255,28.66513125,35.746510275,0.7001175548589341,0.0297,0.055424999999999995,3.1208407627952672,5.970922834014314,70.01175548589342,0.1866161616161616
39,638,1,SPATIAL_IMBALANCE,2,1000,past-avg,1.9884508333333333,8.503070833333332,103.60333585,0.9980407523510972,0.0093375,0.1483375,6.345490593146951,1.2759252654655853,99.80407523510972,1.5886211512717539
39,638,1,SPATIAL_IMBALANCE,2,1000,past-avg-revisit,21.630549583333334,28.428281666666667,36.26839825,0.7030956112852664,0.029437500000000002,0.056575,3.153221308841419,5.881520544216567,70.30956112852664,0.1921868365180467
39,638,1,SPATIAL_IMBALANCE,2,1000,past-avg-total,1.9852129166666668,8.503684166666666,103.54830245,0.9981974921630095,0.0088375,0.12279999999999999,6.341116339765746,1.210359144497581,99.81974921630095,1.3895332390381896
39,638,1,SPATIAL_IMBALANCE,2,1000,random,2.3060725,8.763564583333334,295.7593775,0.9989420062695924,0.01175,0.10881249999999999,18.098473073355702,1.6017905064464921,99.89420062695925,0.9260638297872339
39,638,1,SPATIAL_IMBALANCE,2,2000,none,9.187649166666667,15.252807916666667,70.3430489,0.9592868338557994,0.0234625,0.10981250000000001,4.482684835201586,3.373177396550392,95.92868338557994,0.4680340969632392
39,638,1,SPATIAL_IMBALANCE,2,2000,past-avg,2.722365833333333,9.292053333333333,91.6053083,1.0,0.0040375,0.231025,5.599697529310346,0.5516457680250784,100.0,5.721981424148606
39,638,1,SPATIAL_IMBALANCE,2,2000,past-avg-revisit,7.8544675,13.972788333333334,73.97232112500001,0.972257053291536,0.024212499999999998,0.1258125,4.650664876349235,3.422950898431335,97.2257053291536,0.5196179659266909
39,638,1,SPATIAL_IMBALANCE,2,2000,past-avg-total,2.7268916666666665,9.29627,91.64801645,1.0,0.0043625,0.2480875,5.602308215595611,0.5964537617554859,100.0,5.686819484240687
39,638,1,SPATIAL_IMBALANCE,2,2000,random,2.99959,9.557968333333333,120.65716035,1.0,0.0047125,0.160175,7.375594441457681,0.6403996865203762,100.0,3.3989389920424404
39,638,1,SPATIAL_IMBALANCE,2,3000,none,4.221501666666667,10.794884166666666,87.36526624999999,1.0,0.0034750000000000002,0.237825,5.340510005877743,0.4792907523510972,100.0,6.843884892086331
39,638,1,SPATIAL_IMBALANCE,2,3000,past-avg,4.1447883333333335,10.718654999999998,90.83188100000001,1.0,0.0039375,0.3234125,5.552419057993731,0.5391653605015674,100.0,8.213650793650793
39,638,1,SPATIAL_IMBALANCE,2,3000,past-avg-revisit,4.1955841666666664,10.768643333333333,89.47425445,1.0,0.0040875,0.311025,5.469429347257053,0.5565634796238245,100.0,7.609174311926605
