algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,RUSH_HOUR,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,RUSH_HOUR,Taxi Travel Distance [km],5,6.6,2.2195675254427383,3.31,9.03,19.066,16.55,24.06
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,RUSH_HOUR,Client Waiting Time [min],5,130.228,64.26599704353774,61.44,226.26,198.584,88.25,310.38
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,RUSH_HOUR,Client Travel Time [min],5,13152.24,1616.9620074695636,10998.36,15391.84,34729.8,31727.0,37256.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,RUSH_HOUR,Calculation Time [millis],5,0.03,0.0,0.03,0.03,45.0,36.0,54.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,RUSH_HOUR,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,RUSH_HOUR,Taxi Travel Distance [km],5,4.716,2.68459754898197,1.48,9.46,24.266,12.9,32.16
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,RUSH_HOUR,Client Waiting Time [min],5,151.76,65.76679770218404,88.59,275.5,216.246,115.8,312.58
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,RUSH_HOUR,Client Travel Time [min],5,12433.651999999998,811.2843851178202,11185.54,13348.1,32409.2,27651.0,35619.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,RUSH_HOUR,Calculation Time [millis],5,0.10400000000000001,0.004898979485566354,0.1,0.11,80.8,68.0,98.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,RUSH_HOUR,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,RUSH_HOUR,Taxi Travel Distance [km],5,9.017999999999999,3.4119929659950943,5.06,15.2,28.446000000000005,16.43,41.22
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,RUSH_HOUR,Client Waiting Time [min],5,141.658,15.955647777511254,124.11,171.17,288.784,184.26999999999998,369.45
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,RUSH_HOUR,Client Travel Time [min],5,12726.742000000002,511.7359149170594,12085.27,13411.86,34547.0,33562.0,35619.0
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,RUSH_HOUR,Calculation Time [millis],5,0.11000000000000001,1.3877787807814457E-17,0.11,0.11,67.0,65.0,71.0
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,RUSH_HOUR,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],5,3.08,3.125936659626999,0.0,7.77,12.634,0.0,38.84
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],5,59.331999999999994,67.48423857464793,0.0,149.53,26.5,0.0,74.31
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],5,10470.096,1566.7003598850674,8561.16,13292.64,29336.4,26608.0,33183.0
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],5,0.034,0.004898979485566357,0.03,0.04,36.4,22.0,53.0
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],5,5.928,4.075980372867367,0.0,9.55,21.23,0.0,38.84
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],5,64.548,43.12659012720575,0.0,118.45,70.356,0.0,179.9
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],5,10215.536,811.5892853309491,9234.56,11635.7,29968.8,26608.0,33183.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],5,0.032,0.004,0.03,0.04,8.2,0.0,23.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],5,4.14,1.8834117977755156,2.52,7.38,17.03,7.86,30.79
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],5,129.222,34.41184528618016,89.9,190.73,277.63800000000003,81.68,381.34999999999997
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],5,8978.904,1124.6413734093194,7620.18,10914.2,26297.2,24521.0,29053.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],5,0.1,0.0,0.1,0.1,70.4,55.0,86.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
