algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,BASELINE,Client Travel Time [min],10,3577.9739999999997,306.4624968964392,3141.64,4130.48,11353.2,8554.0,14209.0
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,BASELINE,Calculation Time [millis],10,0.34800000000000003,0.03682390527904394,0.31,0.45,6.6,1.0,42.0
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,BASELINE,Taxi Travel Distance [km],10,383.34499999999997,75.3828325615322,280.83,495.66,13.943999999999994,7.289999999999964,22.230000000000018
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,BASELINE,Client Waiting Time [min],10,56.95700000000001,4.79187447665316,51.12,65.55,250.39100000000002,176.95,334.82
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,BASELINE,Client Travel Time [min],10,4279.325,336.74539213625474,3826.79,4825.38,15078.2,10511.0,20107.0
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,BASELINE,Calculation Time [millis],10,0.35300000000000004,0.019519221295943127,0.34,0.41,2.9,1.0,8.0
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,40.867000000000004,14.158858746382068,18.74,64.22,81.365,30.43,137.78
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],10,28.756,19.744795364855012,5.11,65.92,65.359,0.0,252.54999999999998
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],10,13469.168,1844.4221210384567,10144.24,17469.12,31037.6,22674.0,36455.0
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,1.1,1.0,2.0
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,32.577,10.064424524035143,18.73,49.64,95.954,34.809999999999995,232.82
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],10,25.809000000000005,20.974069443005092,5.14,69.56,69.98899999999999,0.0,252.54999999999998
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],10,12883.235999999999,2336.9131495680367,8571.96,15690.52,30470.9,21555.0,37456.0
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.018999999999999996,0.003,0.01,0.02,1.0,1.0,1.0
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,10,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,62.778,19.47549116197073,28.73,86.38,180.48799999999997,79.24,262.38
TaxiAlgorithmP2PCollector,0,1000,10,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],10,48.302,24.66061345546781,6.75,88.52,162.38500000000002,19.979999999999997,281.5
TaxiAlgorithmP2PCollector,0,1000,10,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],10,11192.681999999999,2275.2784048454378,8566.18,16241.74,32249.8,27786.0,37494.0
TaxiAlgorithmP2PCollector,0,1000,10,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.020999999999999998,0.0029999999999999996,0.02,0.03,1.1,1.0,2.0
TaxiAlgorithmP2PCollector,0,1000,10,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,36.66600000000001,10.850763291123808,21.92,54.19,160.758,43.69,240.60999999999999
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],10,45.268,18.66685018957403,2.42,67.7,171.631,7.7299999999999995,319.57
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],10,11486.238000000001,2486.9398454558564,6936.56,14797.82,32812.2,25747.0,38878.0
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.05500000000000001,0.00806225774829855,0.04,0.07,1.9,1.0,3.0
TaxiAlgorithmP2PCollector,0,1000,20,50,1,greedy,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,85.613,8.68234996991022,69.5,100.75,259.69100000000003,224.72,284.68
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Waiting Time [min],10,55.86900000000001,9.54395143533327,41.09,73.69,218.98499999999999,133.98000000000002,307.49
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,SPATIAL_IMBALANCE,Client Travel Time [min],10,8376.842,1038.4576028687927,6802.93,9813.39,34054.2,28673.0,38878.0
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.084,0.0142828568570857,0.07,0.11,3.4,2.0,10.0
TaxiAlgorithmP2PCollector,0,1000,20,100,1,greedy,1,4,1,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Taxi Travel Distance [km],10,46.78,13.339000712197297,21.37,66.7,85.54899999999999,44.27,123.43
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Client Waiting Time [min],10,44.595,32.50966141011007,8.38,113.1,165.161,33.11,436.5
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Client Travel Time [min],10,12793.38,2091.78253418466,9039.44,16429.96,29458.4,24099.0,34100.0
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,1.7,1.0,4.0
TaxiAlgorithmP2PCollector,0,1000,5,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Taxi Travel Distance [km],10,37.45399999999999,8.45756253302333,23.67,53.82,98.48500000000001,75.9,143.95
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Client Waiting Time [min],10,38.760000000000005,27.562896799864852,13.35,103.56,165.957,38.269999999999996,336.62
TaxiAlgorithmP2PCollector,0,1000,10,25,1,greedy,1,4,1,SPATIAL_ISLANDS,Client Travel Time [min],10,10379.555999999999,2292.832510268467,7288.72,15639.12,27593.4,22814.0,34100.0
