timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-26T11:29:52.849337300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Taxi Travel Distance [km],1.57,625.33,88.52,5311.21,60,623.76
2026-05-26T11:29:52.849337300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Client Waiting Time [min],0.05,86.22,9.01,6922.43,768,86.17
2026-05-26T11:29:52.849337300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Client Travel Time [min],30.0,5346.0,767.76,614209.0,800,5316.0
2026-05-26T11:29:52.849337300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Calculation Time [millis],0.0,6.0,0.36,16298.0,44692,6.0
2026-05-26T11:29:52.849337300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,44692,0.0
2026-05-26T11:30:09.977842900Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Taxi Travel Distance [km],0.35,504.79,102.04,6122.55,60,504.44
2026-05-26T11:30:09.977842900Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Client Waiting Time [min],0.03,105.17,3.24,2517.62,777,105.14
2026-05-26T11:30:09.977842900Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Client Travel Time [min],34.0,6355.0,470.02,376014.0,800,6321.0
2026-05-26T11:30:09.977842900Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Calculation Time [millis],0.0,5.0,0.37,16514.0,45150,5.0
2026-05-26T11:30:09.977842900Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,45150,0.0
