metric,taxiCount,clientCount,spawnScenario,factor,level,count,mean,std,min,max,note
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,10.294583333333334,1.9547766221640512,7.585,15.984,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,6.396998611111111,1.5266516038732072,3.772,9.458,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,random,720,10.356241666666666,1.8321475440089587,7.156,15.708,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,kHops,0,1200,8.339775833333332,0.7834146918451326,6.26,11.275,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,kHops,1,1200,10.831504166666667,1.2484219777428602,7.89,15.335,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,kHops,2,1200,12.353939166666667,2.9067152928395554,7.1,22.992,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,9.805090833333333,1.2200059636638947,7.348,12.607,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,10.260559166666667,1.7086765652115279,6.893,14.473,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,11.459569166666666,3.6015943300591995,6.26,22.992,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,10.518868888888889,2.4638316076172098,6.442,22.992,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,10.497943888888889,2.546921978573979,6.26,22.769,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,10.358934444444444,2.038852848649457,6.442,16.504,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,10.657878333333334,2.8906517092612765,6.26,22.992,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,none,720,10.704233333333333,3.193333859154447,7.649,22.992,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,10.129866666666667,1.842394612962933,7.504,15.349,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,11.920584722222221,2.606178898119104,8.614,22.769,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,8.948244444444445,1.2529880430915605,6.26,12.006,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,random,720,10.839102777777777,2.177171557825357,7.354,16.815,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,kHops,0,1200,108.28081564,44.48168870794673,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,kHops,1,1200,108.60240471166667,44.99214905902714,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,kHops,2,1200,108.63402383166667,45.217156064777875,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,p2pRqsRadius,1000,1200,130.75250778666665,71.84335435614312,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,p2pRqsRadius,2000,1200,95.70547228333334,10.990611914901656,81.541483,127.52288800000001,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,p2pRqsRadius,3000,1200,99.05926411333334,4.085995382991069,92.40424,107.588882,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,p2pStrategy,greedy,1800,108.5057480611111,44.892096363480235,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,p2pStrategy,nearest,1800,108.5057480611111,44.892096363480256,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,p2pOverlayShortcuts,0,1800,108.49100815666667,44.86191505653431,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,p2pOverlayShortcuts,1,1800,108.52048796555556,44.922252553775465,65.348789,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,idleRoamingMode,none,720,81.97700839722222,10.87468677556894,65.348789,96.180997,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,idleRoamingMode,past-avg,720,105.60900804722222,10.083618722912068,93.438314,123.798367,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,idleRoamingMode,past-avg-revisit,720,82.85622295833333,11.45060832297556,65.348789,99.94777,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,idleRoamingMode,past-avg-total,720,113.65443512499999,15.387940612377394,94.934283,139.91027,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,BASELINE,idleRoamingMode,random,720,158.43206577777778,74.84950484880582,95.428923,286.572673,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,kHops,0,1200,104.9245431,36.217294834559155,63.096069,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,kHops,1,1200,104.89151174833333,35.95410182684142,63.195608,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,kHops,2,1200,104.79678177833333,35.24546912672849,63.257847,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,p2pRqsRadius,1000,1200,119.57236351833335,58.268725369025894,63.096069,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,p2pRqsRadius,2000,1200,96.33526585166666,10.582504756131016,81.41271499999999,117.10796099999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,p2pRqsRadius,3000,1200,98.70520725666667,3.482734335353197,91.54393300000001,105.632385,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,p2pStrategy,greedy,1800,104.87118424722222,35.80277564990716,63.096069,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,p2pStrategy,nearest,1800,104.87070683722223,35.8033011369785,63.096069,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,p2pOverlayShortcuts,0,1800,104.81339356222222,35.82587164534985,63.096069,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,p2pOverlayShortcuts,1,1800,104.92849752222222,35.78009795074057,63.096069,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,idleRoamingMode,none,720,81.47027071111111,11.401133682450602,63.096069,95.865321,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,idleRoamingMode,past-avg,720,103.74961019722221,5.774068767442883,95.943432,116.120476,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,82.94400281388889,11.972539223934431,63.288053999999995,98.742174,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,idleRoamingMode,past-avg-total,720,111.25931838055554,12.23386163443893,98.100216,143.196077,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,RUSH_HOUR,idleRoamingMode,random,720,144.93152560833332,57.264993393197024,97.17238499999999,245.661218,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,kHops,0,1200,99.83496168666667,58.31932716177677,33.498837,318.40126000000004,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,kHops,1,1200,99.97116604166666,57.61327318071955,33.498837,329.574931,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,kHops,2,1200,100.04507655333333,57.53956028098029,33.498837,329.511004,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,118.07984167666667,95.73743691895858,33.498837,329.574931,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,89.80924388833333,18.822319471334215,66.471226,132.249682,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,91.96211871666667,3.9465053399357473,85.921019,99.668382,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,99.95040142722223,57.81715113244003,33.498837,329.574931,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,99.95040142722223,57.81715113244,33.498837,329.574931,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,99.95678348333334,57.83295341081483,33.498837,329.511004,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,99.94401937111111,57.80134382883136,33.498837,329.574931,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,idleRoamingMode,none,720,64.26819408055555,21.493672948420805,33.498837,89.52337200000001,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,95.38129105277777,6.24585765646705,88.18509399999999,109.115818,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,65.8068774638889,22.165353722126078,33.781995,91.57804399999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,102.89478424444444,11.16932670425872,88.677214,123.757314,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_IMBALANCE,idleRoamingMode,random,720,171.40086029444444,89.59223787383146,94.742799,329.574931,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,kHops,0,1200,107.86979167333334,67.04812795754712,25.857553,350.300323,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,kHops,1,1200,108.6511553325,67.75221492605392,25.857553,357.272679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,kHops,2,1200,108.77198512333334,67.48190483229946,25.857553,357.272679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,128.80743527583334,111.33671903062577,25.857553,357.272679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,97.89044358000001,24.24422432079123,62.871181,147.702465,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,98.59505327333333,5.734659040812572,89.268932,111.955144,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,108.43082192555555,67.41759083774055,25.857553,357.272679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,108.43113282722221,67.42211956031426,25.857553,357.272679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,108.19389637277779,67.14457293509743,25.857553,354.12593300000003,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,108.66805838,67.69318731224065,25.857553,357.272679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,idleRoamingMode,none,720,64.41109900555556,25.13865971510681,25.857553,94.834065,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,106.14943116666667,6.938218391752947,95.91394899999999,119.007166,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,66.14205351666668,26.00520599932309,25.886519,99.103471,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,113.53311616388889,12.815810524659218,98.538336,140.930032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],39,638,SPATIAL_ISLANDS,idleRoamingMode,random,720,191.9191870291667,102.38653155403767,99.556251,357.272679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,kHops,0,1200,407.4922057,145.28901203699272,263.8341,682.120598,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,kHops,1,1200,407.6341290266667,144.78466090804804,263.865375,682.690451,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,kHops,2,1200,407.66146212583334,144.41161839489206,263.853443,681.822357,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,p2pRqsRadius,1000,1200,395.788415985,152.97397813315402,263.8341,682.690451,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,p2pRqsRadius,2000,1200,410.34255519916667,141.4408266136915,277.24141399999996,656.5001659999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,p2pRqsRadius,3000,1200,416.65682566833334,138.88999055524263,288.848861,662.4990409999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,p2pStrategy,greedy,1800,407.59798269944446,144.80772964872295,263.8341,682.690451,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,p2pStrategy,nearest,1800,407.59388186888884,144.80980634632917,263.8341,682.690451,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,p2pOverlayShortcuts,0,1800,407.385409475,144.92520723612043,263.8341,682.120598,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,p2pOverlayShortcuts,1,1800,407.8064550933333,144.69192861760334,263.8341,682.690451,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,idleRoamingMode,none,720,278.46092574305555,10.080779040200156,263.8341,291.990141,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,idleRoamingMode,past-avg,720,356.5620155986111,5.815159848333895,344.57311,367.044421,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,idleRoamingMode,past-avg-revisit,720,281.5864859402778,13.23306967336362,263.835213,304.14673200000004,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,idleRoamingMode,past-avg-total,720,456.92576400555555,28.078849508262564,407.84365399999996,488.052892,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,BASELINE,idleRoamingMode,random,720,664.4444701333333,11.361528785146424,650.1049009999999,682.690451,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,kHops,0,1200,328.29897127333334,76.78796197414572,239.18566,498.908813,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,kHops,1,1200,329.84424963333333,75.8926253535929,239.444055,504.18794099999997,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,kHops,2,1200,331.5121373041667,74.85588555106688,239.592465,512.472269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,p2pRqsRadius,1000,1200,325.517125925,91.65852019859811,239.18566,512.472269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,p2pRqsRadius,2000,1200,327.9969715341667,68.88655832237863,264.126183,456.93388500000003,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,p2pRqsRadius,3000,1200,336.14126075166666,63.688121136914155,276.033628,452.981766,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,p2pStrategy,greedy,1800,329.94033486055554,75.90375216450289,239.18566,510.158044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,p2pStrategy,nearest,1800,329.82990394666666,75.79699807798839,239.18566,512.472269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,0,1800,328.8820559661111,76.36376066327348,239.18566,510.158044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,1,1800,330.88818284111113,75.32020497489367,239.18566,512.472269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,idleRoamingMode,none,720,262.81537325694444,14.565996295912122,239.18566,280.690669,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg,720,301.6591603472222,6.468006904757168,291.389003,316.19350099999997,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,266.669100775,14.824183868589676,240.135015,291.659438,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-total,720,354.5190457,6.4158084252776515,342.159133,370.846472,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,RUSH_HOUR,idleRoamingMode,random,720,463.7629169388889,20.381346496038766,443.60003600000005,512.472269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,kHops,0,1200,353.86503910666664,238.36464497254454,81.493776,755.2285439999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,kHops,1,1200,360.6984036575,231.47015201299212,81.385615,757.82527,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,kHops,2,1200,369.37369108333337,223.31546861127242,81.36983500000001,757.82596,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,345.58258456916667,246.41055354490624,81.36983500000001,757.82596,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,364.30500422583333,230.55382191569592,108.878515,752.122733,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,374.0495450525,214.6966852396061,138.393512,742.8064889999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,361.31882363,231.17901107699294,81.36983500000001,757.82596,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,361.3059322683333,231.19498205206122,81.493776,757.82527,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,355.53732183277776,236.5731140429064,81.36983500000001,757.82596,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,367.08743406555556,225.52444891831072,81.493776,757.6559840000001,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,none,720,125.36476638055555,36.26812143290548,81.36983500000001,218.26618200000001,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,341.1111315930556,9.670099357136245,330.22225099999997,362.14502899999997,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,137.07651519305557,45.19842555134742,82.842617,250.622679,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,457.3046084027778,16.1684186573886,429.99032900000003,480.090361,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,random,720,745.7048681763888,6.892744109908134,729.317081,757.82596,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,kHops,0,1200,327.9151990866667,255.17579594950664,51.792379000000004,776.4335010000001,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,kHops,1,1200,338.76211969916665,246.64471965240057,51.75287,778.890536,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,kHops,2,1200,356.40861541916667,235.03737481458268,52.179285,778.3129379999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,318.01660764083334,263.2389981496518,51.75287,778.890536,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,342.5845991233333,243.90729992395018,71.433678,758.24097,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,362.48472744083335,227.6535814340211,96.182075,739.077916,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,341.05209732555556,246.0130429181592,51.75287,778.890536,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,341.00519214444444,245.99560808564488,51.792379000000004,778.815452,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,329.5345538161111,253.77278753934544,51.75287,778.890536,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,352.52273565388884,237.42631438253426,51.792379000000004,776.4335010000001,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,none,720,95.84608131388889,46.146411379113474,51.75287,236.905265,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,306.10254092499997,24.677803491203374,280.644611,383.615801,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,107.6016899,61.453948753611314,52.580196,290.93981,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,444.6991327236111,32.136304444536016,394.074254,488.058262,descriptive marginal screen; crossed factors and repeated seeds not modeled
Taxi Travel Distance [km],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,random,720,750.8937788124999,18.060881331213064,717.7194969999999,778.890536,descriptive marginal screen; crossed factors and repeated seeds not modeled
