timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-19T10:00:33.302397800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,10,116264435,Custom Time [micros],0.0,0.0,0.0,0.0,4234,0.0
2026-05-19T10:00:33.411440200Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,1,116264426,Taxi Travel Distance [km],0.17,2.22,1.52,9.14,6,2.0500000000000003
2026-05-19T10:00:33.411440200Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,1,116264426,Client Waiting Time [min],0.05,12.35,3.84,88.27,23,12.299999999999999
2026-05-19T10:00:33.411440200Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,1,116264426,Client Travel Time [min],19.0,765.0,328.9,26312.0,80,746.0
2026-05-19T10:00:33.411440200Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,1,116264426,Calculation Time [millis],0.0,0.0,0.01,32.0,4317,0.0
2026-05-19T10:00:33.411440200Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,4317,0.0
2026-05-19T10:00:33.518397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,2,116264427,Taxi Travel Distance [km],0.33,1.84,1.04,6.23,6,1.51
2026-05-19T10:00:33.518397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,2,116264427,Client Waiting Time [min],0.05,6.95,3.69,66.33,18,6.9
2026-05-19T10:00:33.518397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,2,116264427,Client Travel Time [min],22.0,748.0,311.48,24918.0,80,726.0
2026-05-19T10:00:33.518397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,2,116264427,Calculation Time [millis],0.0,1.0,0.01,30.0,4254,1.0
2026-05-19T10:00:33.518397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,2,116264427,Custom Time [micros],0.0,0.0,0.0,0.0,4254,0.0
2026-05-19T10:00:33.613399600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,3,116264428,Taxi Travel Distance [km],0.0,3.36,1.33,7.97,6,3.36
2026-05-19T10:00:33.613399600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,3,116264428,Client Waiting Time [min],0.05,15.67,5.66,118.9,21,15.62
2026-05-19T10:00:33.613399600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,3,116264428,Client Travel Time [min],32.0,942.0,393.06,31445.0,80,910.0
2026-05-19T10:00:33.613399600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,3,116264428,Calculation Time [millis],0.0,0.0,0.01,34.0,4343,0.0
2026-05-19T10:00:33.613399600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,3,116264428,Custom Time [micros],0.0,0.0,0.0,0.0,4343,0.0
2026-05-19T10:00:33.720397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,4,116264429,Taxi Travel Distance [km],0.16,2.05,1.14,6.83,6,1.89
2026-05-19T10:00:33.720397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,4,116264429,Client Waiting Time [min],0.07,7.38,3.46,65.78,19,7.31
2026-05-19T10:00:33.720397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,4,116264429,Client Travel Time [min],19.0,877.0,329.08,26326.0,80,858.0
