algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Taxi Travel Distance [km],10,8.047,0.3150888763507844,7.42,8.53,11.882000000000001,6.090000000000001,17.94
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Waiting Time [min],10,2.0989999999999998,0.4639493506838866,1.28,2.78,9.991,6.84,13.29
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Travel Time [min],10,173.31400000000002,24.779867715546835,137.68,205.15,723.4,483.0,827.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.2,0.0,1.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,10.261,0.6380352654830294,9.63,11.45,10.966000000000001,4.79,16.52
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],10,0.759,0.21824069281414957,0.41,1.17,7.06,4.85,10.790000000000001
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],10,79.425,12.381128583453126,57.06,99.66,539.0,330.0,702.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.3,0.0,1.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],10,9.181000000000001,0.44340613437344323,8.43,9.85,9.565000000000001,4.87,13.170000000000002
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],10,1.0219999999999998,0.3046243588421648,0.61,1.64,10.024000000000001,6.12,12.770000000000001
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],10,113.75300000000001,17.019570529246618,86.38,139.21,724.8,520.0,906.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.2,0.0,1.0
